created_at,display_text_range,entities,extended_entities,favorite_count,full_text,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,quoted_status,quoted_status_permalink,retweet_count,source,truncated,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,tweet_id,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf
Mon Feb 06 20:55:28 +0000 2017,"[0, 133]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 828708704870555649, 'id_str': '828708704870555649', 'indices': [134, 157], 'media_url': 'http://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg', 'url': 'https://t.co/vst2SEVJO3', 'display_url': 'pic.twitter.com/vst2SEVJO3', 'expanded_url': 'https://twitter.com/dog_rates/status/828708714936930305/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1000, 'h': 662, 'resize': 'fit'}, 'small': {'w': 680, 'h': 450, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 662, 'resize': 'fit'}}}]}","{'media': [{'id': 828708704870555649, 'id_str': '828708704870555649', 'indices': [134, 157], 'media_url': 'http://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg', 'url': 'https://t.co/vst2SEVJO3', 'display_url': 'pic.twitter.com/vst2SEVJO3', 'expanded_url': 'https://twitter.com/dog_rates/status/828708714936930305/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1000, 'h': 662, 'resize': 'fit'}, 'small': {'w': 680, 'h': 450, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 662, 'resize': 'fit'}}}, {'id': 828708704870477824, 'id_str': '828708704870477824', 'indices': [134, 157], 'media_url': 'http://pbs.twimg.com/media/C4AqLSgUMAAqhTe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C4AqLSgUMAAqhTe.jpg', 'url': 'https://t.co/vst2SEVJO3', 'display_url': 'pic.twitter.com/vst2SEVJO3', 'expanded_url': 'https://twitter.com/dog_rates/status/828708714936930305/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 766, 'h': 483, 'resize': 'fit'}, 'small': {'w': 680, 'h': 429, 'resize': 'fit'}, 'large': {'w': 766, 'h': 483, 'resize': 'fit'}}}]}",38580.0,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,8.287087149369303e+17,828708714936930305,,,,,,False,en,,,12117.0,http://twitter.com/download/iphone,False,,,,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10,10,Fiona,False,False,False,False,,,,,,,,,
Mon Feb 06 17:02:17 +0000 2017,"[0, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 828650005158301697, 'id_str': '828650005158301697', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg', 'url': 'https://t.co/bZ4axuH6OK', 'display_url': 'pic.twitter.com/bZ4axuH6OK', 'expanded_url': 'https://twitter.com/dog_rates/status/828650029636317184/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 604, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 604, 'h': 453, 'resize': 'fit'}, 'large': {'w': 604, 'h': 453, 'resize': 'fit'}}}]}","{'media': [{'id': 828650005158301697, 'id_str': '828650005158301697', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg', 'url': 'https://t.co/bZ4axuH6OK', 'display_url': 'pic.twitter.com/bZ4axuH6OK', 'expanded_url': 'https://twitter.com/dog_rates/status/828650029636317184/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 604, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 604, 'h': 453, 'resize': 'fit'}, 'large': {'w': 604, 'h': 453, 'resize': 'fit'}}}, {'id': 828650005149937664, 'id_str': '828650005149937664', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/C3_0yhAWcAAhekJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3_0yhAWcAAhekJ.jpg', 'url': 'https://t.co/bZ4axuH6OK', 'display_url': 'pic.twitter.com/bZ4axuH6OK', 'expanded_url': 'https://twitter.com/dog_rates/status/828650029636317184/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 396, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 507, 'h': 870, 'resize': 'fit'}, 'large': {'w': 507, 'h': 870, 'resize': 'fit'}}}, {'id': 828650005145714689, 'id_str': '828650005145714689', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/C3_0yg_WAAEPcgX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3_0yg_WAAEPcgX.jpg', 'url': 'https://t.co/bZ4axuH6OK', 'display_url': 'pic.twitter.com/bZ4axuH6OK', 'expanded_url': 'https://twitter.com/dog_rates/status/828650029636317184/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",10006.0,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",8.286500296363172e+17,828650029636317184,,,,,,False,en,,,1456.0,http://twitter.com/download/iphone,False,,,,"https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14,10,one,False,False,False,False,8.286500296363172e+17,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1.0,golden_retriever,0.649209,Chesapeake_Bay_retriever,0.19856,vizsla,0.0561999
Mon Feb 06 01:07:28 +0000 2017,"[0, 70]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 828409725217865731, 'id_str': '828409725217865731', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg', 'url': 'https://t.co/ZH5CvRlCxt', 'display_url': 'pic.twitter.com/ZH5CvRlCxt', 'expanded_url': 'https://twitter.com/dog_rates/status/828409743546925057/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}","{'media': [{'id': 828409725217865731, 'id_str': '828409725217865731', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg', 'url': 'https://t.co/ZH5CvRlCxt', 'display_url': 'pic.twitter.com/ZH5CvRlCxt', 'expanded_url': 'https://twitter.com/dog_rates/status/828409743546925057/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",6631.0,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,8.28409743546925e+17,828409743546925057,,,,,,False,en,,,1243.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12,10,Mutt,False,False,False,False,,,,,,,,,
Mon Feb 06 01:03:14 +0000 2017,"[0, 131]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 828408667334647809, 'id_str': '828408667334647809', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg', 'url': 'https://t.co/7WFLKli2T3', 'display_url': 'pic.twitter.com/7WFLKli2T3', 'expanded_url': 'https://twitter.com/dog_rates/status/828408677031882754/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 521, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 979, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 979, 'resize': 'fit'}}}]}","{'media': [{'id': 828408667334647809, 'id_str': '828408667334647809', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg', 'url': 'https://t.co/7WFLKli2T3', 'display_url': 'pic.twitter.com/7WFLKli2T3', 'expanded_url': 'https://twitter.com/dog_rates/status/828408677031882754/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 521, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 979, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 979, 'resize': 'fit'}}}]}",8067.0,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,8.284086770318828e+17,828408677031882754,,,,,,False,en,,,1388.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,False,False,False,False,,,,,,,,,
Sun Feb 05 23:15:47 +0000 2017,"[0, 122]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 828381626287656960, 'id_str': '828381626287656960', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg', 'url': 'https://t.co/iCk7zstRA9', 'display_url': 'pic.twitter.com/iCk7zstRA9', 'expanded_url': 'https://twitter.com/dog_rates/status/828381636999917570/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 780, 'h': 927, 'resize': 'fit'}, 'large': {'w': 780, 'h': 927, 'resize': 'fit'}, 'small': {'w': 572, 'h': 680, 'resize': 'fit'}}}]}","{'media': [{'id': 828381626287656960, 'id_str': '828381626287656960', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg', 'url': 'https://t.co/iCk7zstRA9', 'display_url': 'pic.twitter.com/iCk7zstRA9', 'expanded_url': 'https://twitter.com/dog_rates/status/828381636999917570/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 780, 'h': 927, 'resize': 'fit'}, 'large': {'w': 780, 'h': 927, 'resize': 'fit'}, 'small': {'w': 572, 'h': 680, 'resize': 'fit'}}}]}",13306.0,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,8.283816369999176e+17,828381636999917570,,,,,,False,en,,,2407.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,Doobert,True,False,False,False,,,,,,,,,
Sun Feb 05 22:55:23 +0000 2017,"[0, 112]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 828376488684695552, 'id_str': '828376488684695552', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg', 'url': 'https://t.co/HKBVZqXFNR', 'display_url': 'pic.twitter.com/HKBVZqXFNR', 'expanded_url': 'https://twitter.com/dog_rates/status/828376505180889089/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 755, 'h': 929, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 755, 'h': 929, 'resize': 'fit'}, 'small': {'w': 553, 'h': 680, 'resize': 'fit'}}}]}","{'media': [{'id': 828376488684695552, 'id_str': '828376488684695552', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg', 'url': 'https://t.co/HKBVZqXFNR', 'display_url': 'pic.twitter.com/HKBVZqXFNR', 'expanded_url': 'https://twitter.com/dog_rates/status/828376505180889089/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 755, 'h': 929, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 755, 'h': 929, 'resize': 'fit'}, 'small': {'w': 553, 'h': 680, 'resize': 'fit'}}}]}",7781.0,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",8.283765051808891e+17,828376505180889089,,,,,,False,en,,,1148.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,False,False,False,False,,,,,,,,,
Sun Feb 05 22:40:03 +0000 2017,"[0, 123]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 828372634769440768, 'id_str': '828372634769440768', 'indices': [124, 147], 'media_url': 'http://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg', 'url': 'https://t.co/JcTuUcyYNS', 'display_url': 'pic.twitter.com/JcTuUcyYNS', 'expanded_url': 'https://twitter.com/dog_rates/status/828372645993398273/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 755, 'h': 887, 'resize': 'fit'}, 'small': {'w': 579, 'h': 680, 'resize': 'fit'}, 'large': {'w': 755, 'h': 887, 'resize': 'fit'}}}]}","{'media': [{'id': 828372634769440768, 'id_str': '828372634769440768', 'indices': [124, 147], 'media_url': 'http://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg', 'url': 'https://t.co/JcTuUcyYNS', 'display_url': 'pic.twitter.com/JcTuUcyYNS', 'expanded_url': 'https://twitter.com/dog_rates/status/828372645993398273/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 755, 'h': 887, 'resize': 'fit'}, 'small': {'w': 579, 'h': 680, 'resize': 'fit'}, 'large': {'w': 755, 'h': 887, 'resize': 'fit'}}}]}",13225.0,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,8.283726459933983e+17,828372645993398273,,,,,,False,en,,,3183.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,False,False,False,False,,,,,,,,,
Sun Feb 05 21:56:51 +0000 2017,"[0, 57]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,2315.0,Beebop and Doobert should start a band 12/10 would listen,8.283617715808133e+17,828361771580813312,,,,,,False,en,,,183.0,http://twitter.com,False,,,,,12,10,,False,False,False,False,,,,,,,,,
Sun Feb 05 01:04:17 +0000 2017,"[0, 123]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 828046540409180160, 'id_str': '828046540409180160', 'indices': [124, 147], 'media_url': 'http://pbs.twimg.com/media/C33P8PqUkAAdEck.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C33P8PqUkAAdEck.jpg', 'url': 'https://t.co/O37z4jaMG9', 'display_url': 'pic.twitter.com/O37z4jaMG9', 'expanded_url': 'https://twitter.com/dog_rates/status/828046555563323392/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 504, 'h': 143, 'resize': 'fit'}, 'thumb': {'w': 143, 'h': 143, 'resize': 'crop'}, 'large': {'w': 504, 'h': 143, 'resize': 'fit'}, 'small': {'w': 504, 'h': 143, 'resize': 'fit'}}}]}","{'media': [{'id': 828046540409180160, 'id_str': '828046540409180160', 'indices': [124, 147], 'media_url': 'http://pbs.twimg.com/media/C33P8PqUkAAdEck.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C33P8PqUkAAdEck.jpg', 'url': 'https://t.co/O37z4jaMG9', 'display_url': 'pic.twitter.com/O37z4jaMG9', 'expanded_url': 'https://twitter.com/dog_rates/status/828046555563323392/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 504, 'h': 143, 'resize': 'fit'}, 'thumb': {'w': 143, 'h': 143, 'resize': 'crop'}, 'large': {'w': 504, 'h': 143, 'resize': 'fit'}, 'small': {'w': 504, 'h': 143, 'resize': 'fit'}}}, {'id': 828046540404985856, 'id_str': '828046540404985856', 'indices': [124, 147], 'media_url': 'http://pbs.twimg.com/media/C33P8PpUkAA0lBU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C33P8PpUkAA0lBU.jpg', 'url': 'https://t.co/O37z4jaMG9', 'display_url': 'pic.twitter.com/O37z4jaMG9', 'expanded_url': 'https://twitter.com/dog_rates/status/828046555563323392/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}, {'id': 828046540413366275, 'id_str': '828046540413366275', 'indices': [124, 147], 'media_url': 'http://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg', 'url': 'https://t.co/O37z4jaMG9', 'display_url': 'pic.twitter.com/O37z4jaMG9', 'expanded_url': 'https://twitter.com/dog_rates/status/828046555563323392/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",12398.0,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,8.280465555633234e+17,828046555563323392,,,,,,False,en,,,3091.0,http://twitter.com/download/iphone,False,,,,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13,10,Sailer,False,False,False,False,8.280465555633234e+17,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3.0,patio,0.272972,window_screen,0.131295,boathouse,0.0463925
Sat Feb 04 22:45:42 +0000 2017,"[0, 124]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 828011664142393344, 'id_str': '828011664142393344', 'indices': [125, 148], 'media_url': 'http://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg', 'url': 'https://t.co/rkhCFfDtxB', 'display_url': 'pic.twitter.com/rkhCFfDtxB', 'expanded_url': 'https://twitter.com/dog_rates/status/828011680017821696/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 667, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2010, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1178, 'resize': 'fit'}}}]}","{'media': [{'id': 828011664142393344, 'id_str': '828011664142393344', 'indices': [125, 148], 'media_url': 'http://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg', 'url': 'https://t.co/rkhCFfDtxB', 'display_url': 'pic.twitter.com/rkhCFfDtxB', 'expanded_url': 'https://twitter.com/dog_rates/status/828011680017821696/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 667, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2010, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1178, 'resize': 'fit'}}}, {'id': 828011664142385154, 'id_str': '828011664142385154', 'indices': [125, 148], 'media_url': 'http://pbs.twimg.com/media/C32wOLcWQAIg5pU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C32wOLcWQAIg5pU.jpg', 'url': 'https://t.co/rkhCFfDtxB', 'display_url': 'pic.twitter.com/rkhCFfDtxB', 'expanded_url': 'https://twitter.com/dog_rates/status/828011680017821696/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 661, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1167, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1991, 'resize': 'fit'}}}]}",10918.0,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,8.280116800178217e+17,828011680017821696,,,,,,False,en,,,2318.0,http://twitter.com/download/iphone,False,,,,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,False,False,False,False,8.280116800178217e+17,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1.0,American_Staffordshire_terrier,0.936662,Staffordshire_bullterrier,0.0329991,bull_mastiff,0.0171834
Sat Feb 04 17:34:40 +0000 2017,"[0, 134]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 827933393308442624, 'id_str': '827933393308442624', 'indices': [135, 158], 'media_url': 'http://pbs.twimg.com/media/C31pCN3VYAACW00.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C31pCN3VYAACW00.jpg', 'url': 'https://t.co/j8D3PQJvpJ', 'display_url': 'pic.twitter.com/j8D3PQJvpJ', 'expanded_url': 'https://twitter.com/dog_rates/status/827933404142436356/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 543, 'h': 720, 'resize': 'fit'}, 'large': {'w': 543, 'h': 720, 'resize': 'fit'}, 'small': {'w': 513, 'h': 680, 'resize': 'fit'}}}]}","{'media': [{'id': 827933393308442624, 'id_str': '827933393308442624', 'indices': [135, 158], 'media_url': 'http://pbs.twimg.com/media/C31pCN3VYAACW00.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C31pCN3VYAACW00.jpg', 'url': 'https://t.co/j8D3PQJvpJ', 'display_url': 'pic.twitter.com/j8D3PQJvpJ', 'expanded_url': 'https://twitter.com/dog_rates/status/827933404142436356/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 543, 'h': 720, 'resize': 'fit'}, 'large': {'w': 543, 'h': 720, 'resize': 'fit'}, 'small': {'w': 513, 'h': 680, 'resize': 'fit'}}}, {'id': 827933393312575488, 'id_str': '827933393312575488', 'indices': [135, 158], 'media_url': 'http://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg', 'url': 'https://t.co/j8D3PQJvpJ', 'display_url': 'pic.twitter.com/j8D3PQJvpJ', 'expanded_url': 'https://twitter.com/dog_rates/status/827933404142436356/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 428, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 453, 'resize': 'fit'}, 'large': {'w': 720, 'h': 453, 'resize': 'fit'}}}, {'id': 827933393308438528, 'id_str': '827933393308438528', 'indices': [135, 158], 'media_url': 'http://pbs.twimg.com/media/C31pCN3VUAAoTvN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C31pCN3VUAAoTvN.jpg', 'url': 'https://t.co/j8D3PQJvpJ', 'display_url': 'pic.twitter.com/j8D3PQJvpJ', 'expanded_url': 'https://twitter.com/dog_rates/status/827933404142436356/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 422, 'h': 720, 'resize': 'fit'}, 'large': {'w': 422, 'h': 720, 'resize': 'fit'}, 'small': {'w': 399, 'h': 680, 'resize': 'fit'}}}]}",21242.0,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,8.279334041424364e+17,827933404142436356,,,,,,False,en,,,5642.0,http://twitter.com/download/iphone,False,,,,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,Kona,False,False,True,False,,,,,,,,,
